--- Blue Noise Points ---
Count: 664

Index,X,Z
503,74.0442,347.63
504,75.6854,327.957
505,170.894,256.413
506,55.0094,372.701
507,24.8831,394.645
508,59.1942,342.939
509,50.5596,347.974
510,72.9407,337.884
511,23.9149,380.561
512,36.0569,455.679
513,82.6627,346.634
514,11.6216,395.325
515,91.5276,319.07
516,89.5386,286.771
517,64.0627,320.476
518,79.8367,317.39
519,45.1938,495.469
520,31.8343,366.418
521,91.5336,307.368
522,29.4025,462.947
523,27.4463,357.988
524,43.1063,362.592
525,36.6921,446.965
526,24.0413,450.749
527,180.518,257.925
528,39.1487,352.561
529,15.647,383.791
530,51.1673,363.46
531,83.4254,294.561
532,34.9739,438.833
533,21.7721,369.616
534,32.7664,342.249
535,19.6849,335.727
536,64.8777,336.404
537,14.2085,426.658
538,19.9916,437.787
539,72.2538,320.571
540,45.5554,472.517
541,15.9667,450.874
542,207.409,256.026
543,20.9787,345.305
544,36.7105,501.975
545,15.6034,462.033
546,33.0812,482.1
547,15.2962,363.463
548,2.00145,418.781
549,25.0264,430.265
550,3.93911,399.796
551,47.3792,338.264
552,56.1845,323.686
553,30.8734,350.388
554,18.2344,354.948
555,61.2687,305.793
556,8.42145,374.054
557,2.58316,432.718
558,76.1136,291.205
559,34.4085,493.108
560,8.24879,387.55
561,22.5161,499.839
562,30.1973,473.993
563,77.7739,511.831
564,20.8849,473.713
565,57.702,332.522
566,24.6996,486.532
567,1.06408,379.179
568,8.8999,473.464
569,50.0126,480.239
570,86.9115,266.784
571,18.1152,407.221
572,87.9425,276.288
573,77.248,268.631
574,17.4578,481.732
575,1.30599,465.848
576,27.9376,443.576
577,98.266,277.11
578,63.073,283.157
579,44.6094,503.694
580,2.22901,456.999
581,66.3862,275.366
582,26.8911,507.961
583,92.2117,257.155
584,39.9743,334.25
585,13.7365,494.402
586,8.41699,352.4
587,92.5865,294.221
588,1.24406,410.032
589,50.5671,509.847
590,4.01273,494.02
591,51.1894,289.569
592,10.1717,485.062
593,12.712,340.529
594,56.9764,295.523
595,35.532,509.966
596,12.5186,331.942
597,10.9457,436.681
598,14.2497,510.169
599,65.1616,292.844
600,41.4383,343.82
601,0.039752,392.793
602,82.3076,309.204
603,1.08488,477.863
604,1.44874,441.445
605,74.2462,278.381
606,68.0307,262.823
607,53.761,315.921
608,0.998776,326.2
609,30.6354,324.272
610,72.6705,302.853
611,70.5078,311.345
612,3.1309,359.421
613,39.4956,322.715
614,1.0014,344.981
615,27.855,333.227
616,46.2364,329.09
617,117.041,281.203
618,5.49774,502.89
619,53.7777,281.639
620,20.2089,322.773
621,8.32133,320.717
622,35.3925,314.992
623,1.06073,486.261
624,55.4432,259.358
625,59.5871,269.526
626,43.6493,275.8
627,17.9479,311.754
628,46.999,306.843
629,2.75462,309.7
630,17.8937,297.357
631,33.2715,302.207
632,43.562,265.565
633,11.1927,307.004
634,7.63258,448.235
635,39.4684,256.79
636,4.64983,511.558
637,1.18762,369.767
638,43.6276,293.033
639,42.1987,283.709
640,47.5124,256.083
641,4.41404,334.255
642,26.4435,313.165
643,17.5488,288.716
644,35.61,292.617
645,26.1241,295.706
646,26.9233,287.249
647,50.9044,270.913
648,33.9693,278.674
649,1.93859,299.19
650,20.5727,273.906
651,34.4499,269.66
652,5.87457,287.532
653,28.6387,259.645
654,12.4408,275.299
655,9.85034,297.091
656,1.66357,279.375
657,9.15588,267.766
658,75.6292,257.453
659,19.056,257.597
660,21.9223,265.096
661,23.7622,303.633
662,0.948584,261.039
663,9.29365,258.242
