--- Blue Noise Points ---
Count: 671

Index,X,Z
213,-187.857,85.2671
214,-230.039,93.7647
215,-122.587,205.28
216,-107.5,243.542
217,-154.028,130.069
218,-133.013,133.296
219,-112.008,170.28
220,-110.55,143.411
221,-117.316,213.08
222,-204.454,74.7245
223,-107.914,183.401
224,-237.098,80.7787
225,-242.407,91.5733
226,-98.0475,171.244
227,-254.449,94.2702
228,-185.538,72.5516
229,-121.964,132.971
230,-155.9,116.758
231,-191.54,93.5378
232,-133.465,122.555
233,-95.224,198.235
234,-175.761,78.1417
235,-117.287,250.345
236,-130.238,201.097
237,-165.643,104.619
238,-144.777,125.81
239,-216.999,74.012
240,-178.693,87.8826
241,-116.099,179.111
242,-181.498,96.002
243,-115.994,242.211
244,-100.062,133.832
245,-105.062,175.845
246,-133.956,209.055
247,-86.0538,200.854
248,-107.565,157.885
249,-88.5824,180.268
250,-226.352,78.9719
251,-102.632,120.503
252,-108.855,212.859
253,-87.1929,170.471
254,-109.785,198.785
255,-122.363,219.419
256,-170.851,95.9255
257,-99.3756,151.463
258,-104.933,225.444
259,-77.7686,196.374
260,-152.646,104.882
261,-113.026,134.688
262,-93.8227,244.739
263,-121.872,235.813
264,-110.848,255.174
265,-204.608,58.9536
266,-128.78,140.553
267,-99.7103,159.677
268,-137.919,107.57
269,-75.6225,188.063
270,-163.069,84.9771
271,-247.97,85.0095
272,-98.5495,215.229
273,-75.2855,205.294
274,-69.7353,197.196
275,-157.925,95.5489
276,-82.2888,236.501
277,-146.552,134.201
278,-112.719,221.076
279,-153.913,81.7841
280,-175.062,66.9907
281,-100.895,250.754
282,-113.639,151.87
283,-88.171,117.304
284,-138.954,115.976
285,-76.7124,179.885
286,-72.0344,173.294
287,-108.968,127.572
288,-119.984,197.025
289,-152.009,89.7744
290,-66.565,184.117
291,-230.418,71.2353
292,-125.418,118.609
293,-167.618,57.226
294,-209.972,65.2202
295,-220.475,62.0806
296,-198.56,47.6015
297,-78.4726,167.187
298,-88.7475,213.384
299,-116.344,122.433
300,-143.551,101.45
301,-244.958,75.7142
302,-88.4224,162.027
303,-141.908,93.5413
304,-161.694,76.7845
305,-194.983,58.8301
306,-92.3473,140.094
307,-207.452,49.6313
308,-80.5717,158.956
309,-84.3433,127.574
310,-79.6115,111.563
311,-86.5778,152.544
312,-71.0554,146.355
313,-186.942,52.9034
314,-119.805,141.249
315,-95.0363,230.033
316,-177.896,49.7904
317,-178.355,58.6567
318,-187.51,63.2645
319,-125.993,105.215
320,-166.205,40.5398
321,-168.968,72.7897
322,-78.0842,137.169
323,-62.3621,138.554
324,-79.5303,148.273
325,-93.6271,127.37
326,-164.701,28.0104
327,-141.894,83.8708
328,-89.285,223.707
329,-82.6627,252.521
330,-193.127,40.1165
331,-68.3152,164.429
332,-105.05,165.698
333,-156.653,39.2783
334,-114.847,114.491
335,-169.592,48.0713
336,-145.291,110.766
337,-79.612,212.73
338,-106.72,112.899
339,-180.438,39.19
340,-159.316,65.8621
341,-58.2011,194.897
342,-92.4964,254.845
343,-71.3888,225.768
344,-64.8371,207.583
345,-64.313,176.42
346,-148.938,71.6585
347,-69.2897,253.65
348,-56.185,147.764
349,-51.0662,160.195
350,-186.128,32.9686
351,-252.919,73.1588
352,-72.1799,234.5
353,-175.965,25.6517
354,-71.0732,242.462
355,-146.809,58.5468
356,-200.235,35.3294
357,-192.553,26.9968
358,-60.6701,232.45
359,-129.966,87.096
360,-207.912,41.484
361,-102.062,143.553
362,-133.623,97.8794
363,-67.6718,218.346
364,-52.4784,187.371
365,-86.993,106.988
366,-80.4651,221.471
367,-171.714,34.5073
368,-81.974,98.9187
369,-53.4171,228.506
370,-233.042,62.2047
371,-188.399,19.1782
372,-47.3575,201.276
373,-58.5746,218.025
374,-46.6307,220.77
375,-101.812,106.346
376,-46.6064,181.15
377,-161.219,51.942
378,-120.277,87.34
379,-41.5135,237.4
380,-217.587,36.0862
381,-66.2148,155.184
382,-71.0927,131.637
383,-253.757,60.7273
384,-60.606,240.504
385,-57.9075,203.495
386,-73.4553,102.57
387,-69.1503,112.6
388,-151.714,52.1265
389,-198.236,20.3053
390,-54.2431,133.153
391,-43.056,169.996
392,-152.02,23.6402
393,-180.804,11.5735
394,-72.7817,122.578
395,-209.717,32.3177
396,-243.999,66.214
397,-49.8298,238.146
398,-246.202,57.472
399,-113.788,103.69
400,-220.368,50.6559
401,-58.1999,156.02
402,-90.1331,98.659
403,-52.7708,211.985
404,-145.814,45.7239
405,-244.068,43.9049
406,-135.064,77.0104
407,-230.963,47.277
408,-114.872,95.3425
409,-58.3309,166.879
410,-170.971,14.6668
411,-194.997,12.797
412,-251.239,49.5574
413,-96.3388,115.496
414,-176.434,4.77954
415,-132.863,67.8044
416,-49.1986,251.109
417,-34.854,198.872
418,-255.198,42.3493
419,-63.5087,124.172
420,-192.073,4.16208
421,-112.563,73.4795
422,-44.3105,189.631
423,-54.9123,174.995
424,-48.3764,139.233
425,-223.902,42.7713
426,-160.207,15.512
427,-247.322,33.8898
428,-97.949,91.6465
429,-108.497,82.4
430,-235.187,40.0271
431,-38.5019,184.077
432,-88.7947,90.0882
433,-239.253,31.4597
434,-38.0388,209.294
435,-42.97,153.412
436,-43.2492,161.922
437,-204.471,3.32537
438,-236.922,54.5987
439,-39.2671,131.138
440,-32.8752,138.488
441,-136.057,51.0143
442,-140.118,63.6596
443,-157.223,30.9483
444,-132.359,40.0257
445,-59.3903,248.585
446,-152.824,7.61305
447,-106.979,92.0392
448,-203.604,14.1117
449,-38.0124,145.842
450,-228.708,29.4502
451,-82.5441,83.1349
452,-125.732,75.6376
453,-52.7626,116.853
454,-213.144,57.0714
455,-213.074,23.8753
456,-109.12,65.5197
457,-87.1009,70.3186
458,-222.572,24.3125
459,-118.283,59.9854
460,-63.3795,99.568
461,-139.579,3.60435
462,-47.9419,123.36
463,-146.531,37.3856
464,-215.013,4.96316
465,-213.496,13.8691
466,-123.338,97.0417
467,-29.8173,148.541
468,-57.758,109.191
469,-137.303,20.7828
470,-163.275,7.74465
471,-40.0362,118.198
472,-74.2663,73.379
473,-121.672,29.0541
474,-126.373,62.9718
475,-102.688,75.2812
476,-31.7846,177.221
477,-30.1613,106.66
478,-139.611,32.2684
479,-142.937,13.1934
480,-19.1981,197.459
481,-42.4365,105.957
482,-24.3136,127.737
483,-32.1213,156.693
484,-36.2503,226.46
485,-225.934,14.7031
486,-27.5402,208.801
487,-83.9105,59.0824
488,-38.8164,246.689
489,-233.087,19.7401
490,-20.9824,142.199
491,-249.969,23.3558
492,-20.7677,159.391
493,-124.602,54.0231
494,-126.287,45.3354
495,-66.8932,76.9047
496,-224.121,6.68384
497,-14.3973,148.753
498,-31.3193,188.093
499,-93.9688,64.2566
500,-129.729,23.4153
501,-109.572,56.2314
502,-68.7164,87.0393
503,-23.3614,180.15
504,-68.8364,59.9108
505,-118.814,48.4541
506,-112.645,39.4345
507,-53.5773,100.808
508,-63.0823,69.3422
509,-50.6964,62.2157
510,-255.73,33.7515
511,-91.5022,78.3384
512,-30.1272,233.7
513,-31.33,252.072
514,-35.0866,165.473
515,-49.8583,48.759
516,-44.8298,229.473
517,-19.9588,254.07
518,-106.021,48.4408
519,-38.073,218.065
520,-75.8861,91.7077
521,-39.7717,94.9257
522,-16.6604,125.079
523,-120.596,69.4356
524,-30.2909,117.57
525,-101.199,58.9418
526,-90.684,45.1911
527,-58.7013,85.4923
528,-52.9606,92.3861
529,-122.065,38.0688
530,-10.3867,186.982
531,-25.8874,170.525
532,-81.9019,37.2945
533,-15.4701,174.01
534,-98.8449,82.3501
535,-26.7903,217.933
536,-230.447,1.18144
537,-5.77544,159.389
538,-246.382,15.7123
539,-96.0922,52.476
540,-21.5117,187.984
541,-5.33582,142.608
542,-52.7976,79.1012
543,-78.3253,66.3697
544,-246.321,2.23625
545,-6.35428,200.442
546,-1.05989,131.016
547,-10.7954,244.837
548,-241.029,21.8058
549,-235.535,10.7661
550,-75.6673,28.6388
551,-2.57592,189.761
552,-60.2262,58.1999
553,-17.7433,98.7431
554,-17.0541,133.931
555,-98.8926,39.5302
556,-17.9554,241.241
557,-32.6567,125.555
558,-30.8369,96.5011
559,-100.255,31.5136
560,-57.9331,44.6676
561,-47.5049,40.8356
562,-84.3657,50.1708
563,-16.2426,112.942
564,-134.567,12.7085
565,-39.1251,86.8432
566,-30.3853,242.892
567,-18.8765,207.716
568,-75.1038,50.0574
569,-29.5658,85.2487
570,-4.30129,98.7416
571,-7.48026,124.152
572,-12.7524,165.494
573,-1.78002,116.327
574,-9.03439,132.965
575,-41.1638,54.8208
576,-44.404,74.4307
577,-53.8361,69.9876
578,-64.9841,51.3875
579,-119.974,18.4732
580,-6.07854,151.127
581,-16.6672,90.7468
582,-35.7991,71.6624
583,-131.007,1.65612
584,-108.486,30.255
585,-122.321,0.168495
586,-93.503,17.6719
587,-23.0331,72.1179
588,-6.3601,175.239
589,-89.9305,30.0905
590,-17.959,230.7
591,-6.453,108.186
592,-115.105,6.40565
593,-25.4565,53.7965
594,-19.2968,80.0441
595,-8.92023,86.1523
596,-81.0547,244.412
597,-71.5542,42.4249
598,-3.33907,255.573
599,-25.1708,226.29
600,-35.208,61.4594
601,-126.937,9.07615
602,-1.90201,79.3971
603,-25.9853,63.4674
604,-17.5421,57.2802
605,-0.181715,165.775
606,-31.8075,46.2507
607,-102.999,21.8205
608,-14.2313,221.779
609,-38.2207,32.4008
610,-109.675,12.3876
611,-106.389,0.776739
612,-62.9918,34.2756
613,-8.5315,71.3135
614,-254.552,12.5956
615,-65.2963,20.2693
616,-7.70476,215.648
617,-54.7341,33.7201
618,-84.1834,21.9948
619,-39.703,43.1073
620,-112.926,23.1596
621,-16.8964,65.8409
622,-28.9446,23.3362
623,-22.0965,106.612
624,-96.4551,7.39622
625,-57.9462,24.0691
626,-255.136,0.175838
627,-50.2161,26.5069
628,-6.32366,224.245
629,-0.00641155,68.6424
630,-41.0588,16.5208
631,-2.4695,241.643
632,-7.15202,60.4288
633,-52.5878,16.1569
634,-4.45473,208.285
635,-29.8926,32.4376
636,-8.62864,47.264
637,-26.3073,10.6844
638,-21.4187,30.2368
639,-9.52357,234.855
640,-87.7458,6.81149
641,-1.3789,90.8552
642,-1.98784,35.4887
643,-17.3118,37.4981
644,-43.6037,7.38594
645,-20.1699,45.6178
646,-0.0711031,230.727
647,-32.6059,15.9875
648,-41.7375,254.297
649,-17.0755,18.6172
650,-3.63149,22.9085
651,-78.5287,13.9011
652,-11.5496,254.307
653,-11.6036,9.73757
654,-66.3347,10.9696
655,-81.8897,0.141029
656,-74.6532,3.79337
657,-41.2083,24.8835
658,-3.05808,9.51533
659,-9.86229,30.9996
660,-58.1677,7.60856
661,-36.3843,1.58605
662,-52.1341,2.10496
663,-2.95023,0.0253248
664,-22.657,0.307733
665,-0.50426,51.2851
666,-157.838,0.802054
667,-13.252,0.166514
668,-65.6171,2.00507
669,-25.6118,39.5848
670,-168.775,0.878875
