--- Blue Noise Points ---
Count: 663

Index,X,Z
313,50.4908,180.985
314,180.411,100.662
315,66.8901,122.678
316,17.771,219.488
317,49.7832,244.83
318,77.5002,150.655
319,186.629,137.422
320,169.952,93.4067
321,238.667,82.1263
322,176.774,86.4958
323,167.154,75.8243
324,33.3728,249.353
325,229.643,95.6208
326,18.1033,206.377
327,195.42,89.2987
328,23.8423,231.803
329,42.1849,183.066
330,49.0772,163.735
331,28.513,183.275
332,59.223,125.045
333,76.7552,132.856
334,79.7639,124.213
335,8.8479,218.879
336,76.2695,170.132
337,148.986,106.278
338,10.7564,233.321
339,60.7268,160.935
340,12.7329,193.098
341,85.246,135.866
342,220.913,96.1132
343,69.2386,162.999
344,238.811,91.3733
345,53.021,171.715
346,3.53103,207.73
347,112.833,117.25
348,52.1165,154.557
349,136.465,76.9712
350,22.8063,240.763
351,119.552,81.731
352,226.451,83.0012
353,165.772,111.287
354,186.765,79.7215
355,4.12914,198.408
356,20.7219,255.778
357,68.2027,142.628
358,112.209,72.1532
359,216.916,86.4735
360,231.65,73.5854
361,20.538,187.887
362,205.803,83.3384
363,41.5451,172.139
364,44.582,147.721
365,19.3013,178.169
366,55.2921,254.379
367,168.007,85.3575
368,80.8513,110.014
369,111.729,89.0016
370,158.973,73.7057
371,110.481,102.09
372,101.641,91.816
373,241.645,108.737
374,103.594,81.5724
375,7.61219,180.528
376,51.009,123.116
377,156.988,85.2506
378,96.5187,75.3428
379,201.051,73.4449
380,45.1598,114.935
381,22.868,169.794
382,10.6062,243.766
383,74.4222,116.875
384,102.621,65.8196
385,31.3795,173.341
386,149.47,80.7822
387,90.0863,95.6622
388,33.0618,160.586
389,11.382,171.229
390,179.287,65.6662
391,4.31356,166.157
392,93.2573,109.202
393,17.5457,162.681
394,1.97416,254.504
395,247.726,72.0998
396,45.3112,131.298
397,134.855,66.5974
398,120.613,68.8778
399,251.917,85.8465
400,208.51,70.2208
401,0.0659637,243.38
402,163.776,65.7735
403,59.3824,113.367
404,220.014,76.7643
405,1.45138,228.969
406,70.2099,109.986
407,32.5066,151.637
408,74.2959,101
409,97.3723,101.856
410,152.264,67.1639
411,9.79064,252.319
412,0.159292,173.289
413,155.406,57.4316
414,240.498,67.2913
415,102.224,56.8906
416,18.9022,146.194
417,83.4485,86.1475
418,252.617,61.6984
419,7.04112,155.21
420,34.478,106.568
421,16.0492,154.529
422,116.213,59.2366
423,243.098,58.9647
424,96.1855,85.7902
425,33.081,129.047
426,1.29113,141.012
427,171.164,55.3955
428,142.941,60.7014
429,159.473,50.2998
430,41.0081,157.512
431,124.963,58.1824
432,127.851,50.6521
433,148.916,43.9283
434,208.187,57.6093
435,135.375,53.4111
436,0.341309,217.64
437,123.671,42.6029
438,28.4046,136.057
439,94.256,60.2513
440,69.6436,90.8749
441,83.3913,76.5345
442,1.95948,186.533
443,58.8698,134.596
444,72.8117,75.8284
445,176.374,75.2076
446,195.568,80.0033
447,50.1408,138.23
448,249.191,53.1288
449,35.6078,115.724
450,81.5724,96.9325
451,64.8851,102.417
452,238.131,44.5342
453,33.127,143.207
454,86.7891,67.4414
455,178.491,110.607
456,146.774,52.1203
457,221.592,68.5095
458,185.539,88.1238
459,185.971,71.2705
460,22.7826,114.441
461,196.073,66.8839
462,166.427,46.0385
463,25.0693,155.643
464,51.3721,109.322
465,138.275,45.0917
466,93.0692,51.7576
467,227.808,58.4636
468,215.751,61.8957
469,144.149,71.4522
470,231.461,49.386
471,42.2279,123.7
472,80.7944,55.4752
473,220.648,54.0153
474,185.972,56.476
475,116.104,48.1193
476,179.461,49.2092
477,160.197,38.5876
478,56.5968,99.6397
479,58.3883,91.5905
480,141.924,37.9455
481,4.43882,127.588
482,108.855,51.9813
483,197.608,52.7999
484,74.8608,63.1592
485,42.8334,103.34
486,206.731,45.5205
487,232.498,65.0663
488,40.8223,244.454
489,59.5614,64.3146
490,220.878,45.5314
491,46.4404,96.1231
492,16.5485,137.272
493,21.8825,130.646
494,131.944,31.4017
495,26.9502,96.9436
496,28.0711,122.478
497,36.168,92.6431
498,14.6,102.227
499,136.23,23.6772
500,246.554,34.6801
501,7.55999,135.468
502,49.8527,87.9603
503,151.613,25.6286
504,100.36,46.9222
505,66.8219,69.0741
506,7.88852,120.166
507,114.658,30.7251
508,13.3416,128.846
509,1.01851,113.42
510,233.04,35.1013
511,37.7917,80.6937
512,16.5968,121.066
513,4.03008,101.411
514,75.4114,42.5932
515,149.691,35.2078
516,12.585,112.465
517,51.6858,70.4657
518,96.9452,37.812
519,142.577,28.9367
520,29.8388,86.6934
521,126.106,20.4314
522,161.106,29.0816
523,184.675,40.8865
524,62.0033,76.542
525,160.153,18.7369
526,191.577,45.9436
527,10.3342,146.465
528,144.215,13.3547
529,153.688,11.009
530,254.111,44.4831
531,25.838,105.089
532,43.0854,73.5491
533,133.48,15.9342
534,106.534,31.2565
535,66.3682,31.6552
536,170.94,29.2219
537,198.953,40.6586
538,72.9788,50.2858
539,21.8752,89.0421
540,119.892,12.5011
541,173.707,13.9134
542,31.985,73.6333
543,175.063,36.1556
544,24.5863,80.4256
545,138.476,5.69553
546,57.9709,52.0702
547,87.0713,42.9176
548,61.1269,42.8565
549,216.158,32.1626
550,46.4211,48.7832
551,49.4721,62.0865
552,80.6823,28.7548
553,18.4621,247.645
554,113.181,16.945
555,114.046,39.0134
556,246.149,42.7344
557,36.3656,65.6375
558,122.378,33.8855
559,129.072,6.12673
560,57.8113,83.3938
561,107.4,2.67504
562,88.6773,35.0431
563,102.036,22.7356
564,163.993,4.09234
565,23.9608,63.4777
566,94.9355,28.9479
567,116.53,4.90849
568,179.99,29.0721
569,13.6956,91.3733
570,151.167,3.23808
571,131.486,40.335
572,180.583,1.96685
573,30.127,57.3178
574,22.7606,45.338
575,18.7586,71.1984
576,65.99,58.7077
577,181.57,20.5116
578,191.96,30.1893
579,254.419,28.5512
580,193.291,10.6389
581,206.798,34.8872
582,99.3141,0.0070436
583,213.645,24.4108
584,18.499,57.6226
585,204.335,24.9509
586,95.0847,15.0222
587,42.5638,56.2763
588,38.6639,136.181
589,58.3723,34.5917
590,228.509,23.6976
591,239.304,16.5597
592,182.297,9.90683
593,8.73996,67.0665
594,248.536,22.3009
595,87.7642,19.0981
596,33.6095,48.322
597,7.55278,81.2052
598,86.6259,8.6031
599,224.506,38.1252
600,50.8248,41.6888
601,204.045,5.0767
602,248.953,12.8793
603,68.4877,17.4297
604,61.7098,9.3581
605,239.419,24.8126
606,37.8921,41.2269
607,4.02437,54.3
608,78.9443,19.6915
609,190.18,0.907571
610,189.869,22.0123
611,172.8,5.13622
612,50.631,31.4507
613,71.8896,24.6724
614,63.8664,0.873198
615,25.0688,37.3443
616,226.749,14.7046
617,168.236,20.6158
618,51.8298,20.9319
619,58.8685,26.3032
620,55.6164,0.244119
621,71.6365,7.8095
622,28.5741,28.7895
623,106.085,40.3123
624,235.613,5.82602
625,12.363,47.0036
626,214.956,40.1433
627,42.1848,17.1402
628,206.865,13.6362
629,43.9551,7.2077
630,0.197168,67.1715
631,52.2556,11.0263
632,40.482,29.0341
633,218.679,14.1255
634,60.4391,17.3562
635,212.218,4.28201
636,103.996,11.7019
637,227.87,2.03305
638,219.857,1.80942
639,31.8673,4.91194
640,16.1325,79.7852
641,2.87309,38.7065
642,3.17734,90.1954
643,249.702,2.76024
644,10.3959,59.2175
645,16.5149,35.0142
646,24.3811,21.5058
647,30.2902,12.7776
648,23.3878,7.52396
649,15.8868,24.6478
650,34.0679,20.2111
651,14.9247,15.269
652,14.612,2.45191
653,90.1949,1.29129
654,255.643,17.7546
655,5.07891,2.94063
656,7.23497,26.3488
657,78.8156,11.6389
658,80.8541,2.66726
659,2.10679,16.7843
660,0.398685,75.8926
661,0.447769,31.0195
662,199.218,16.2164
