--- Blue Noise Points ---
Count: 659

Index,X,Z
354,419.127,209.608
355,362.905,24.7463
356,423.35,223.459
357,415.703,238.806
358,258.126,166.55
359,445.382,127.826
360,418.826,85.6282
361,401.045,227.993
362,453.564,149.042
363,400.631,251.409
364,433.469,212.106
365,256.067,212.293
366,354.747,253.302
367,310.942,0.184155
368,334.737,244.097
369,384.897,79.4563
370,393.625,30.2014
371,445.721,138.53
372,343.026,244.702
373,436.64,165.854
374,342.332,25.7658
375,425.717,47.413
376,429.997,201.086
377,405.649,36.0843
378,336.972,34.3803
379,416.369,46.5105
380,376.791,23.5694
381,457.549,137.392
382,335.054,226.964
383,415.334,76.021
384,397.211,14.6475
385,435.242,220.905
386,385.664,14.6809
387,433.669,67.923
388,325.021,14.336
389,352.358,23.0344
390,366.709,13.0916
391,463.565,149.777
392,389.028,22.5011
393,338.439,14.2774
394,438.904,178.142
395,413.784,104.79
396,446.206,159.551
397,424.274,99.6533
398,430.905,105.933
399,438.039,202.722
400,373.679,31.6484
401,451.536,206.138
402,426.058,242.176
403,407.832,66.5262
404,257.173,181.428
405,274.609,20.1847
406,349.674,8.09619
407,256.007,230.961
408,440.59,194.874
409,379.728,7.51839
410,425.514,75.0075
411,328.336,1.39164
412,438.748,118.306
413,461.848,160.907
414,450.773,167.647
415,284.393,35.0088
416,434.273,156.758
417,448.714,176.997
418,445.405,184.768
419,357.325,15.5814
420,283.65,8.79919
421,413.379,248.899
422,415.101,23.7326
423,430.066,228.012
424,393.182,203.94
425,334.73,21.4657
426,434.288,236.123
427,465.395,141.466
428,456.995,178.596
429,465.051,192.013
430,337.228,255.062
431,416.271,227.97
432,420.063,39.3897
433,427.836,84.7026
434,393.506,0.166086
435,408.127,255.949
436,434.519,49.3273
437,454.539,115.62
438,256.258,254.403
439,341.283,6.22158
440,324.878,254.015
441,465.837,169.755
442,442.782,227.663
443,444.383,212.841
444,436.08,57.9652
445,436.429,39.1583
446,437.777,100.336
447,264.838,23.4355
448,368.777,4.54387
449,465.483,116.847
450,274.432,10.1245
451,422.436,233.264
452,417.975,94.2332
453,441.884,82.5296
454,481.032,138.945
455,256.013,24.529
456,452.181,195.669
457,448.459,99.2736
458,445.121,53.775
459,445.075,68.1119
460,281.425,1.00049
461,429.837,34.5497
462,358.591,1.24139
463,432.782,92.0068
464,406.962,44.5395
465,434.279,79.4475
466,445.369,109.375
467,422.906,108.699
468,471.287,178.294
469,258.945,8.92587
470,420.088,31.3667
471,385.494,0.335769
472,478.923,147.095
473,464.794,183.016
474,480.286,182.836
475,431.262,114.534
476,464.381,129.755
477,472.925,137.842
478,458.676,92.7318
479,444.28,37.6139
480,399.998,22.4571
481,345.187,254.21
482,405.707,6.99059
483,477.516,168.338
484,300.856,242.143
485,461.189,110.018
486,453.273,226.367
487,486.694,173.892
488,405.382,15.483
489,455.655,128.928
490,439.195,22.4606
491,430.496,23.0033
492,326.511,245.05
493,414.126,11.8205
494,493.934,162.64
495,424.872,251.777
496,423.983,16.6963
497,449.352,85.8766
498,386.519,122.312
499,284.585,17.4005
500,453.334,57.319
501,475.567,113.7
502,435.773,247.148
503,482.925,126.163
504,473.201,86.4827
505,473.231,127.886
506,468.217,105.857
507,455.891,215.97
508,461.202,47.3287
509,412.18,1.96343
510,494.719,152
511,442.432,93.3035
512,444.648,242.098
513,425.766,214.797
514,454.632,186.949
515,489.331,195.291
516,473.247,161.366
517,431.968,255.666
518,447.259,76.534
519,268.953,4.03343
520,485.487,158.589
521,464.183,234.687
522,267.111,15.3471
523,464.39,212.667
524,377.841,135.227
525,390.326,7.70655
526,471.75,152.4
527,448.158,234.012
528,463.533,223.229
529,501.908,159.634
530,424.223,4.37767
531,473.052,189.588
532,480.807,202.508
533,475.911,220.786
534,464.431,203.936
535,466.92,56.6929
536,504.442,145.867
537,455.345,239.953
538,447.63,45.5804
539,473.034,210.787
540,460.043,79.1128
541,492.552,140.899
542,489.163,212.531
543,509.842,165.903
544,454.734,156.995
545,498.49,215.843
546,480.219,97.4849
547,483.547,231.904
548,447.207,29.9743
549,495.273,170.588
550,490.656,131.593
551,472.933,200.676
552,491.864,184.726
553,489.755,203.98
554,484.021,219.432
555,448.773,18.4516
556,474.968,231.197
557,444.964,253.145
558,504.906,172.674
559,472.932,74.2486
560,459.691,252.701
561,456.154,34.0207
562,499.53,120.225
563,457.09,18.484
564,479.919,79.6666
565,462.096,64.6998
566,483.747,89.4275
567,495.568,95.8227
568,468.338,95.2114
569,506.228,132.173
570,488.78,104.017
571,457.542,102.456
572,505.945,191.337
573,487.637,73.9316
574,489.902,120.191
575,494.939,226.352
576,480.312,242.143
577,433.056,2.22021
578,436.703,10.8788
579,445.609,2.14399
580,509.679,157.374
581,498.11,178.498
582,507.892,207.754
583,259.223,0.79686
584,453.337,67.2922
585,499.164,111.613
586,510.121,179.981
587,491.593,238.392
588,493.656,81.7919
589,479.09,56.2179
590,497.035,191.105
591,507.534,117.039
592,453.71,10.9676
593,464.7,87.3266
594,476.12,64.6754
595,509.167,220.191
596,468.156,41.1779
597,458.324,2.99698
598,507.398,78.8467
599,471.543,29.971
600,469.697,248.638
601,484.091,110.893
602,502.658,100.115
603,487.771,247.037
604,511.5,125.599
605,511.541,103.697
606,509.43,232.883
607,479.92,253.811
608,485.469,65.7873
609,480.529,36.21
610,501.237,86.8632
611,500.857,138.715
612,464.026,25.5063
613,436.968,30.775
614,511.94,85.7023
615,484.607,22.7784
616,471.726,239.069
617,511.705,198.065
618,511.061,140.832
619,499.536,204.361
620,468.34,15.2321
621,488.606,57.7508
622,503.832,226.404
623,475.615,8.67565
624,504.116,54.156
625,476.108,44.7858
626,487.91,48.3802
627,493.781,68.3127
628,447.161,119.02
629,493.01,254.106
630,462.692,243.284
631,499.857,241.462
632,510.958,93.6523
633,509.006,65.8338
634,465.793,7.17516
635,473.637,21.5009
636,496.78,58.7763
637,482.233,191.339
638,501.2,46.0468
639,502.722,249.58
640,483.226,3.39538
641,483.922,14.7231
642,495.784,23.8083
643,505.963,19.9552
644,511.045,240.971
645,498.891,75.2087
646,492.441,14.1317
647,475.621,0.660081
648,492.306,34.4454
649,502.729,31.0262
650,502.788,11.7315
651,509.626,35.112
652,494.503,3.65296
653,477.021,105.705
654,445.646,10.2672
655,506.357,4.36692
656,511.238,26.0418
657,511.201,46.7884
658,511.702,10.847
